4000.123242   0.000000e+00
3999.641126   0.000000e+00
3999.159009   0.000000e+00
3998.676892   0.000000e+00
3998.194775   0.000000e+00
3997.712658   0.000000e+00
3997.230542   0.000000e+00
3996.748425   0.000000e+00
3996.266308   0.000000e+00
3995.784191   0.000000e+00
3995.302074   0.000000e+00
3994.819957   0.000000e+00
3994.337841   0.000000e+00
3993.855724   0.000000e+00
3993.373607   0.000000e+00
3992.891490   0.000000e+00
3992.409373   0.000000e+00
3991.927257   0.000000e+00
3991.445140   0.000000e+00
3990.963023   0.000000e+00
3990.480906   0.000000e+00
3989.998789   0.000000e+00
3989.516672   0.000000e+00
3989.034556   0.000000e+00
3988.552439   0.000000e+00
3988.070322   0.000000e+00
3987.588205   0.000000e+00
3987.106088   0.000000e+00
3986.623972   0.000000e+00
3986.141855   0.000000e+00
3985.659738   0.000000e+00
3985.177621   0.000000e+00
3984.695504   0.000000e+00
3984.213387   0.000000e+00
3983.731271   0.000000e+00
3983.249154   0.000000e+00
3982.767037   0.000000e+00
3982.284920   0.000000e+00
3981.802803   0.000000e+00
3981.320687   0.000000e+00
3980.838570   0.000000e+00
3980.356453   0.000000e+00
3979.874336   0.000000e+00
3979.392219   0.000000e+00
3978.910102   0.000000e+00
3978.427986   0.000000e+00
3977.945869   0.000000e+00
3977.463752   0.000000e+00
3976.981635   0.000000e+00
3976.499518   0.000000e+00
3976.017402   0.000000e+00
3975.535285   0.000000e+00
3975.053168   0.000000e+00
3974.571051   0.000000e+00
3974.088934   0.000000e+00
3973.606817   0.000000e+00
3973.124701   0.000000e+00
3972.642584   0.000000e+00
3972.160467   0.000000e+00
3971.678350   0.000000e+00
3971.196233   0.000000e+00
3970.714117   0.000000e+00
3970.232000   0.000000e+00
3969.749883   0.000000e+00
3969.267766   0.000000e+00
3968.785649   0.000000e+00
3968.303532   0.000000e+00
3967.821416   0.000000e+00
3967.339299   0.000000e+00
3966.857182   0.000000e+00
3966.375065   0.000000e+00
3965.892948   0.000000e+00
3965.410832   0.000000e+00
3964.928715   0.000000e+00
3964.446598   0.000000e+00
3963.964481   0.000000e+00
3963.482364   0.000000e+00
3963.000247   0.000000e+00
3962.518131   0.000000e+00
3962.036014   0.000000e+00
3961.553897   0.000000e+00
3961.071780   0.000000e+00
3960.589663   0.000000e+00
3960.107547   0.000000e+00
3959.625430   0.000000e+00
3959.143313   0.000000e+00
3958.661196   0.000000e+00
3958.179079   0.000000e+00
3957.696962   0.000000e+00
3957.214846   0.000000e+00
3956.732729   0.000000e+00
3956.250612   0.000000e+00
3955.768495   0.000000e+00
3955.286378   0.000000e+00
3954.804262   0.000000e+00
3954.322145   0.000000e+00
3953.840028   0.000000e+00
3953.357911   0.000000e+00
3952.875794   0.000000e+00
3952.393677   0.000000e+00
3951.911561   0.000000e+00
3951.429444   0.000000e+00
3950.947327   0.000000e+00
3950.465210   0.000000e+00
3949.983093   0.000000e+00
3949.500977   0.000000e+00
3949.018860   0.000000e+00
3948.536743   0.000000e+00
3948.054626   0.000000e+00
3947.572509   0.000000e+00
3947.090392   0.000000e+00
3946.608276   0.000000e+00
3946.126159   0.000000e+00
3945.644042   0.000000e+00
3945.161925   0.000000e+00
3944.679808   0.000000e+00
3944.197692   0.000000e+00
3943.715575   0.000000e+00
3943.233458   0.000000e+00
3942.751341   0.000000e+00
3942.269224   0.000000e+00
3941.787107   0.000000e+00
3941.304991   0.000000e+00
3940.822874   0.000000e+00
3940.340757   0.000000e+00
3939.858640   0.000000e+00
3939.376523   0.000000e+00
3938.894407   0.000000e+00
3938.412290   0.000000e+00
3937.930173   0.000000e+00
3937.448056   0.000000e+00
3936.965939   0.000000e+00
3936.483822   0.000000e+00
3936.001706   0.000000e+00
3935.519589   0.000000e+00
3935.037472   0.000000e+00
3934.555355   0.000000e+00
3934.073238   0.000000e+00
3933.591122   0.000000e+00
3933.109005   0.000000e+00
3932.626888   0.000000e+00
3932.144771   0.000000e+00
3931.662654   0.000000e+00
3931.180537   0.000000e+00
3930.698421   0.000000e+00
3930.216304   0.000000e+00
3929.734187   0.000000e+00
3929.252070   0.000000e+00
3928.769953   0.000000e+00
3928.287837   0.000000e+00
3927.805720   0.000000e+00
3927.323603   0.000000e+00
3926.841486   0.000000e+00
3926.359369   0.000000e+00
3925.877252   0.000000e+00
3925.395136   0.000000e+00
3924.913019   0.000000e+00
3924.430902   0.000000e+00
3923.948785   0.000000e+00
3923.466668   0.000000e+00
3922.984552   0.000000e+00
3922.502435   0.000000e+00
3922.020318   0.000000e+00
3921.538201   0.000000e+00
3921.056084   0.000000e+00
3920.573967   0.000000e+00
3920.091851   0.000000e+00
3919.609734   0.000000e+00
3919.127617   0.000000e+00
3918.645500   0.000000e+00
3918.163383   0.000000e+00
3917.681267   0.000000e+00
3917.199150   0.000000e+00
3916.717033   0.000000e+00
3916.234916   0.000000e+00
3915.752799   0.000000e+00
3915.270682   0.000000e+00
3914.788566   0.000000e+00
3914.306449   0.000000e+00
3913.824332   0.000000e+00
3913.342215   0.000000e+00
3912.860098   0.000000e+00
3912.377982   0.000000e+00
3911.895865   0.000000e+00
3911.413748   0.000000e+00
3910.931631   0.000000e+00
3910.449514   0.000000e+00
3909.967397   0.000000e+00
